ID,ha_tenido_CREDITO_DE_CONSUMO,ha_tenido_CREDITO_DE_MATERIALES,ha_tenido_CREDITO_AUTO,ha_tenido_TDC,tiene_cuenta_COBRANZA,tiene_cuenta_BANCO_XYZ,tiene_cuenta_OTRO_BANCO,tiene_cuenta_revolvente,tiene_saldo_vencido,tiempo_vida_crediticia,numero_mora_historico,numero_mora_leve,numero_mora_alta,numero_mora_irrecuperable,cuentas_revolventes_abiertas,cuentas_negativas_actuales,cuentas_claves_hist_negativa,numero_solic_ultimos_6meses,total_solicitudes_reporte,pct_limit_cred_utilizado_revol,geo_variable,mes,target
10670_2019,0,0,0,1,0,0,1,1,0,4383,2,0,0,0,22,0,0,1,11,23,0.065689589,1,0
10672_2019,1,1,0,1,0,0,1,1,0,5614,7,0,0,0,14,0,0,7,34,8,0.051960838,1,0
10673_2019,0,0,0,1,0,0,1,1,0,2824,0,0,0,0,4,0,1,1,3,2,0.164956834,1,0
10678_2019,1,0,1,1,1,1,1,1,1,8805,102,1,0,0,19,1,3,6,21,24,0.05808912,1,0
1067_2019,1,0,1,1,0,0,1,1,0,8854,0,0,0,0,14,0,0,7,15,34,0.060499084,1,0
10683_2019,0,0,0,1,0,0,1,1,0,4878,3,0,0,0,4,0,1,4,4,0,0.066526033,1,0
10687_2019,1,1,0,1,0,0,1,1,1,7058,11,0,0,0,14,2,3,1,2,73,0.060111573,1,0
10688_2019,1,0,0,1,0,0,1,1,0,14551,0,0,0,0,7,0,0,0,2,28,0.055928171,1,0
1068_2019,1,1,0,1,0,0,1,1,0,6296,101,0,0,0,10,0,0,1,3,17,0.056193822,1,0
10692_2019,0,0,0,1,0,0,1,1,0,6069,0,0,0,0,2,0,0,1,1,0,0.053073065,1,0
10697_2019,1,0,0,1,0,0,1,1,0,1579,0,0,0,0,1,0,0,1,3,0,0.057980357,1,0
10699_2019,1,0,0,1,0,0,1,1,0,4303,11,0,0,0,9,0,1,2,15,10,0.051960838,1,0
10703_2019,0,0,0,1,0,0,1,1,0,1771,0,0,0,0,4,0,0,4,8,63,0.06442767,1,0
10707_2019,1,0,0,1,0,0,1,1,0,4327,4,0,0,0,5,0,1,1,5,15,0.052937746,1,0
10709_2019,0,0,0,1,0,0,1,1,0,525,2,0,0,0,4,0,0,4,30,15,0.065303596,1,0
1070_2019,0,0,1,1,0,0,1,1,0,11475,2,0,0,0,14,0,2,9,26,13,0.065507502,1,0
10713_2019,0,0,0,1,0,0,1,1,0,1170,0,0,0,0,3,0,0,1,10,0,0.055380505,1,0
10718_2019,0,0,0,1,0,0,1,1,0,1546,0,0,0,0,4,0,0,3,7,40,0.051960838,1,0
1071_2019,0,0,1,1,0,0,1,1,0,10376,0,0,0,0,11,0,1,3,18,17,0.060533555,1,0
10724_2019,0,0,0,1,0,0,1,1,0,1993,0,0,0,0,6,0,0,7,27,5,0.300140281,1,0
10729_2019,1,1,0,1,1,0,1,1,1,8537,13,0,0,0,4,1,0,3,6,10,0.052262849,1,0
10735_2019,1,0,0,1,0,0,1,1,0,5505,300,0,0,0,25,0,10,3,10,23,0.051960838,1,0
1073_2019,1,0,0,1,0,0,1,1,0,10647,2,0,0,0,7,0,0,2,4,21,0.054304187,1,0
10740_2019,1,1,0,1,0,0,1,1,0,4768,6,0,0,0,18,0,2,9,27,39,0.051960838,1,0
10754_2019,0,0,1,1,0,0,1,1,0,4884,2,0,0,0,7,0,1,8,27,50,0.056112331,1,0
10757_2019,0,0,1,1,0,0,1,1,0,2279,0,0,0,0,2,0,0,7,15,16,0.05875457,1,0
10761_2019,0,0,1,1,0,0,1,1,0,6496,2,0,0,0,12,0,2,2,9,44,0.054835978,1,0
10766_2019,0,0,1,1,0,1,1,1,0,8414,0,0,0,0,29,0,0,5,9,4,0.051960838,1,0
10770_2019,0,0,1,1,0,0,1,1,0,3581,4,0,0,0,11,0,0,7,9,17,0.062790885,1,0
10773_2019,1,0,1,1,0,0,1,1,0,5640,5,0,0,0,32,0,2,7,34,19,0.055571513,1,0
10774_2019,1,0,0,1,0,0,1,1,1,4510,100,0,1,0,10,1,2,4,11,23,0.054721867,1,0
10775_2019,1,0,1,1,0,0,1,1,0,2011,2,0,0,0,4,0,0,5,5,8,0.051960838,1,0
10776_2019,1,0,1,1,0,1,1,1,0,1455,3,0,0,0,22,0,1,19,54,37,0.052486276,1,0
10785_2019,1,1,0,1,0,0,1,1,1,5287,106,0,1,0,16,2,3,4,13,23,0.055593044,1,0
1078_2019,1,0,0,1,0,0,1,1,0,10274,7,0,0,0,8,0,1,3,9,18,0.051960838,1,0
10792_2019,1,1,1,1,0,1,1,1,1,7031,294,0,0,0,16,1,5,5,20,7,0.051960838,1,0
10793_2019,0,0,1,1,0,1,1,1,0,5030,5,0,0,0,14,0,2,1,24,13,0.051960838,1,0
10797_2019,0,0,1,1,0,0,1,1,0,3477,2,0,0,0,4,0,1,1,2,48,0.055270836,1,0
1079_2019,0,0,0,1,0,0,1,1,0,4568,2,0,0,0,16,0,0,1,12,19,0.052067116,1,0
10802_2019,0,0,0,1,0,0,1,1,0,10613,4,0,0,0,15,0,3,1,7,9,0.051960838,1,0
10810_2019,0,0,0,1,1,0,1,1,0,6103,0,0,0,0,7,0,0,7,16,83,0.051960838,1,1
10813_2019,0,1,1,1,0,0,1,1,1,4339,8,1,0,0,11,1,3,9,24,35,0.053091116,1,0
10819_2019,1,1,0,1,0,1,1,1,0,6470,10,0,0,0,18,0,0,5,40,36,0.059208254,1,0
10824_2019,1,0,1,1,0,0,1,1,0,2079,0,0,0,0,7,0,0,1,12,2,0.055120049,1,0
10825_2019,0,1,1,1,0,0,1,1,0,8932,2,0,0,0,9,0,2,2,2,13,0.052603572,4,0
1082_2019,1,0,1,1,0,0,1,1,0,10827,2,0,0,0,6,0,1,7,24,42,0.054661809,1,0
10832_2019,1,0,1,1,0,0,1,1,1,5800,7,1,0,0,10,1,3,3,9,40,0.051960838,1,0
10833_2019,1,1,1,1,0,0,1,1,0,12869,6,0,0,0,27,0,4,7,19,3,0.056237606,1,0
10834_2019,0,0,0,1,0,1,1,1,0,7725,2,0,0,0,18,0,1,5,11,24,0.05611939,1,0
10841_2019,0,0,0,1,0,1,1,1,0,6062,2,0,0,0,5,0,0,1,3,45,0.051960838,1,0
10844_2019,0,0,0,1,0,0,1,1,0,4584,0,0,0,0,11,0,0,9,40,4,0.215065328,1,0
10845_2019,1,0,1,1,0,0,1,1,0,6748,9,0,0,0,14,0,4,1,5,9,1,1,0
10846_2019,0,0,0,1,0,0,1,1,1,7385,2,0,0,1,11,1,1,4,10,7,0.509289851,1,0
10848_2019,1,0,1,1,0,0,1,1,1,3127,99,0,0,0,19,1,1,4,5,32,0.055161282,1,0
10856_2019,0,0,0,1,0,0,1,1,0,2596,0,0,0,0,3,0,0,4,9,81,0.431070778,1,0
10858_2019,1,0,0,1,0,0,1,1,0,5257,4,0,0,0,11,0,1,5,10,5,0.052863821,1,0
10859_2019,0,1,0,1,0,0,1,1,1,3103,2,1,0,0,9,1,2,3,3,62,0.066009627,1,0
10862_2019,1,0,1,1,0,0,1,1,0,5287,0,0,0,0,13,0,0,1,17,9,0.056150682,1,0
10866_2019,1,0,0,1,0,0,1,1,0,4924,11,0,0,0,9,0,1,11,26,105,0.051960838,1,0
1086_2019,0,0,0,1,0,0,1,1,0,4759,3,0,0,0,7,0,2,12,25,56,0.0592307,1,0
10874_2019,1,0,0,1,0,0,1,1,0,4481,2,0,0,0,4,0,1,2,11,15,0.051960838,1,0
10877_2019,0,1,0,1,0,1,1,1,0,2938,0,0,0,0,15,0,0,1,5,4,0.052371144,1,0
10883_2019,0,0,0,1,0,0,1,1,0,7601,0,0,0,0,17,0,0,3,9,2,0.061359488,1,0
10885_2019,1,0,1,1,0,0,1,1,1,10607,99,0,0,1,17,1,0,3,7,23,0.06056512,1,0
10886_2019,1,0,0,1,0,0,1,1,0,2031,2,0,0,0,12,0,1,6,15,57,0.051960838,1,0
10887_2019,1,0,0,1,0,0,1,1,0,1010,0,0,0,0,7,0,0,5,34,50,0.052683526,1,0
10891_2019,1,0,0,1,0,0,1,1,0,2213,2,0,0,0,8,0,0,8,11,47,0.051960838,1,0
10893_2019,1,0,0,1,0,0,1,1,0,6394,5,0,0,0,7,0,2,1,10,62,0.051960838,1,0
10895_2019,1,0,0,1,0,0,1,1,0,4588,8,0,0,0,8,0,3,2,5,27,0.163564586,1,0
10897_2019,0,0,0,1,0,0,1,1,0,10396,101,0,0,0,6,0,2,1,1,41,0.054448698,1,0
10899_2019,1,0,0,1,0,0,1,1,0,4265,48,0,0,0,11,0,13,5,16,26,0.058937186,1,0
108_2019,0,0,0,1,0,1,1,1,0,5060,2,0,0,0,14,0,1,1,3,25,0.055645546,1,0
10900_2019,1,0,0,1,0,0,1,1,0,5865,7,0,0,0,7,0,3,14,33,20,0.051960838,1,0
10901_2019,0,0,1,1,0,0,1,1,0,1333,2,0,0,0,2,0,0,1,14,9,0.519226735,2,0
10905_2019,1,0,1,1,0,0,1,1,0,5644,10,0,0,0,30,0,4,3,14,31,0.058140983,1,0
10906_2019,1,0,1,1,0,1,1,1,0,6838,9,0,0,0,18,0,5,4,18,6,0.051960838,1,0
1090_2019,0,0,1,1,1,0,1,1,0,5432,2,0,0,0,35,0,0,17,30,8,0.554461482,1,0
10911_2019,1,0,0,1,0,0,1,1,0,8555,102,0,0,0,7,0,3,1,9,27,0.055276772,1,0
10912_2019,0,0,0,1,1,0,1,1,1,6930,104,0,1,0,20,1,4,6,31,76,0.059288582,1,0
10913_2019,0,0,0,1,0,0,1,1,0,5053,0,0,0,0,22,0,1,9,13,16,0.054901796,1,0
10916_2019,0,0,0,1,0,0,1,1,0,1251,2,0,0,0,7,0,1,9,33,1,0.057687235,1,0
10918_2019,0,0,0,1,0,0,1,1,0,3616,0,0,0,0,20,0,0,5,10,7,0.065226831,1,0
10919_2019,0,0,0,1,0,0,1,1,1,7457,100,0,1,0,9,1,2,3,11,1,0.051960838,1,0
1091_2019,1,1,0,1,0,0,1,1,0,2038,20,0,0,0,17,0,8,8,24,81,0.05599735,1,0
10924_2019,1,0,1,1,0,0,1,1,0,6029,4,0,0,0,7,0,2,0,1,9,0.051960838,1,0
10926_2019,1,0,1,1,0,0,1,1,1,11640,23,0,0,0,17,1,8,10,38,62,0.054096409,1,0
10927_2019,1,0,0,1,0,0,1,1,0,3230,103,0,0,0,18,0,1,1,10,21,0.431070778,1,0
10928_2019,0,0,0,1,0,0,1,1,0,2871,0,0,0,0,12,0,0,11,46,8,0.058140983,1,0
10930_2019,1,0,0,1,0,0,1,1,0,4665,0,0,0,0,6,0,0,3,5,0,0.051960838,2,0
10932_2019,1,0,0,1,0,1,1,1,0,4170,17,0,0,0,27,0,5,2,19,12,0.051960838,1,0
10933_2019,0,1,0,1,0,1,1,1,0,7547,2,0,0,0,13,0,1,1,9,7,0.053938968,1,0
10937_2019,0,0,1,1,0,0,1,1,0,4557,10,0,0,0,8,0,1,3,19,0,0.055488368,1,0
10939_2019,0,0,0,1,0,0,1,1,0,1960,2,0,0,0,5,0,1,5,19,4,0.067039332,1,0
1093_2019,0,0,0,1,0,0,1,1,0,1396,0,0,0,0,6,0,0,3,8,30,0.051960838,1,0
10940_2019,1,0,0,1,0,0,1,1,1,9589,7,0,0,0,20,1,5,3,11,42,0.060642233,1,0
10942_2019,0,0,1,1,1,0,1,1,0,6388,97,0,0,0,8,0,2,1,5,59,0.10654776,1,0
10944_2019,0,0,1,1,0,0,1,1,0,9855,0,0,0,0,12,0,1,3,12,14,0.054982808,1,0
10952_2019,1,0,1,1,0,0,1,1,0,6001,5,0,0,0,11,0,5,32,53,36,0.069103115,1,0
10956_2019,0,0,1,1,0,0,1,1,0,5107,11,0,0,0,11,0,2,1,9,37,0.071317509,1,0
10961_2019,0,1,0,1,0,1,1,1,0,4037,2,0,0,0,8,0,5,14,20,16,0.055642167,1,0
10965_2019,0,0,0,1,0,0,1,1,0,11296,3,0,0,0,10,0,0,1,1,17,0.059826058,1,0
10966_2019,0,0,0,1,0,0,1,1,0,2683,0,0,0,0,8,0,0,1,8,10,0.054976166,1,0
10968_2019,0,0,0,1,0,0,1,1,0,11188,0,0,0,0,8,0,0,5,19,1,0.073368759,1,0
10972_2019,0,0,0,1,0,0,1,1,0,5588,2,0,0,0,12,0,1,1,8,10,0.051960838,1,0
10973_2019,1,0,0,1,0,1,1,1,1,4058,4,1,0,0,17,1,2,4,8,13,0.058140983,1,0
10977_2019,1,0,1,1,0,0,1,1,0,11954,4,0,0,0,18,0,1,3,8,8,0.055569151,1,0
10979_2019,0,0,0,1,0,0,1,1,0,1309,2,0,0,0,3,0,1,1,6,0,0.054686478,1,0
10980_2019,0,1,0,1,0,0,1,1,1,11296,0,0,0,1,6,1,0,1,1,4,0.051960838,1,0
10982_2019,0,0,0,1,0,0,1,1,0,1908,0,0,0,0,5,0,0,5,13,1,0.055697253,1,0
10985_2019,1,0,0,1,0,0,1,1,0,6828,10,0,0,0,13,0,2,3,5,17,0.060219484,1,0
10989_2019,1,0,1,1,0,0,1,1,1,6284,11,1,0,1,16,2,6,7,9,16,0.510399895,1,0
1098_2019,1,0,1,1,0,0,1,1,0,4790,0,0,0,0,10,0,0,13,44,3,0.056544685,1,0
10994_2019,1,1,1,1,0,0,1,1,0,11977,6,0,0,0,5,0,3,5,16,6,0.514225205,1,0
10997_2019,0,0,1,1,0,0,1,1,0,3913,192,0,0,0,8,0,2,3,17,61,0.057320633,1,0
109_2019,0,0,1,1,0,0,1,1,0,1957,0,0,0,0,6,0,0,4,11,18,0.123139469,3,0
10_2019,0,0,0,1,0,0,1,1,0,7196,2,0,0,0,13,0,0,1,7,30,0.051960838,3,0
11002_2019,1,0,1,1,0,0,1,1,0,5126,7,0,0,0,14,0,2,1,6,32,0.055252411,1,0
11003_2019,0,0,1,1,0,0,1,1,0,7351,2,0,0,0,9,0,0,1,14,14,0.058826947,1,0
11008_2019,0,0,1,1,0,0,1,1,0,4256,6,0,0,0,14,0,3,5,28,39,0.051960838,1,0
1100_2019,0,0,0,1,0,0,1,1,0,13807,0,0,0,0,8,0,0,3,14,1,0.071026575,1,0
11014_2019,0,0,0,1,0,0,1,1,0,2401,2,0,0,0,6,0,1,1,4,8,0.084513476,1,0
11022_2019,0,0,0,1,0,0,1,1,0,1894,5,0,0,0,6,0,1,3,3,0,0.055658582,1,0
11024_2019,0,0,1,1,0,0,1,1,0,4127,2,0,0,0,4,0,0,1,7,7,0.052908615,1,0
11028_2019,1,0,1,1,0,0,1,1,0,5748,2,0,0,0,11,0,1,1,3,42,0.060171557,1,0
11031_2019,0,0,1,1,0,0,1,1,0,3587,6,0,0,0,4,0,5,1,12,7,0.060656319,1,0
11032_2019,0,0,0,1,0,0,1,1,0,12312,8,0,0,0,15,0,1,1,13,10,0.052220794,1,0
11033_2019,0,0,0,1,0,0,1,1,0,1250,2,0,0,0,4,0,0,7,8,23,0.06759695,1,0
11038_2019,0,0,0,1,0,0,1,1,0,2359,0,0,0,0,4,0,0,3,6,0,0.770719907,1,0
1103_2019,1,0,0,1,0,0,1,1,0,1639,0,0,0,0,7,0,0,5,14,17,0.300140281,1,0
11043_2019,0,1,0,1,0,0,1,1,0,4003,0,0,0,0,13,0,0,1,1,43,0.062915407,1,0
11047_2019,0,1,1,1,0,0,1,1,0,2254,97,0,0,0,5,0,1,5,13,14,0.060052147,1,0
1104_2019,0,1,0,1,0,0,1,1,0,6479,11,0,0,0,10,0,5,2,6,85,0.052780041,1,0
11054_2019,1,1,0,1,0,0,1,1,0,4360,3,0,0,0,7,0,1,1,9,9,0.054506587,1,0
11055_2019,0,0,0,1,0,0,1,1,0,9657,98,0,0,0,7,0,2,2,3,80,0.054585229,1,0
11058_2019,0,0,0,1,0,0,1,1,0,3866,0,0,0,0,8,0,0,3,5,43,0.051960838,1,0
11060_2019,0,0,0,1,0,0,1,1,0,1940,2,0,0,0,7,0,0,6,19,5,0.057823044,1,0
11063_2019,0,0,0,1,0,0,1,1,0,2174,0,0,0,0,5,0,0,5,19,4,0.300140281,1,0
11066_2019,1,1,0,1,0,0,1,1,1,5466,34,1,0,0,31,1,0,4,7,31,0.770719907,1,0
11076_2019,1,0,1,1,0,0,1,1,0,2517,0,0,0,0,6,0,0,5,16,24,0.056333949,1,0
11079_2019,1,1,0,1,0,0,1,1,1,9599,14,0,0,0,11,1,2,3,7,8,0.057135411,1,0
11085_2019,1,1,1,1,0,0,1,1,0,2588,3,0,0,0,9,0,1,8,14,11,0.300140281,1,1
11087_2019,0,1,0,1,0,0,1,1,0,3100,0,0,0,0,9,0,0,6,29,17,0.060211064,1,0
1108_2019,0,0,1,1,0,0,1,1,0,2168,0,0,0,0,2,0,0,3,13,11,0.053321095,1,0
11091_2019,1,0,1,1,0,0,1,1,0,3259,0,0,0,0,2,0,1,7,13,0,0.300140281,1,0
11096_2019,0,0,1,1,0,0,1,1,0,10595,2,0,0,0,22,0,1,2,2,2,0.053667818,1,0
11098_2019,0,0,0,1,0,0,1,1,0,2175,0,0,0,0,5,0,0,1,4,27,0.052220794,1,0
11099_2019,0,0,0,1,0,0,1,1,0,5869,7,0,0,0,13,0,1,5,37,15,0.293169319,1,0
1109_2019,1,0,0,1,0,0,1,1,0,11352,0,0,0,0,15,0,0,8,14,17,0.055659978,1,0
110_2019,1,0,0,1,0,0,1,1,0,2411,0,0,0,0,3,0,0,10,13,0,0.054763701,3,0
11100_2019,0,0,0,1,0,0,1,1,0,1053,0,0,0,0,2,0,0,3,8,0,0.06424188,1,1
11102_2019,0,0,1,1,0,0,1,1,0,2490,8,0,0,0,11,0,2,1,2,19,0.069216537,1,0
11103_2019,0,0,0,1,0,0,1,1,0,2050,0,0,0,0,5,0,0,3,10,62,0.066009627,1,0
11104_2019,1,1,0,1,0,0,1,1,0,5647,0,0,0,0,9,0,0,1,4,24,0.300140281,1,0
11109_2019,0,0,0,1,0,0,1,1,0,5538,0,0,0,0,10,0,0,0,1,18,0.215065328,1,0
1110_2019,1,0,1,1,0,0,1,1,0,5606,14,0,0,0,15,0,3,7,20,33,0.060288876,1,0
11110_2019,0,0,1,1,0,0,1,1,0,4442,0,0,0,0,7,0,0,2,22,37,0.051960838,1,0
11113_2019,0,0,0,1,0,0,1,1,0,2188,2,0,0,0,8,0,1,5,24,16,0.055569151,1,0
11114_2019,0,0,0,1,0,0,1,1,0,2104,2,0,0,0,4,0,1,5,21,68,0.10654776,1,0
11115_2019,0,0,0,1,0,0,1,1,0,451,0,0,0,0,2,0,0,1,11,25,0.051960838,1,0
11116_2019,1,0,1,1,0,0,1,1,0,7270,4,0,0,0,19,0,0,13,32,0,0.08189366,1,0
11119_2019,1,0,0,1,0,0,1,1,1,5305,3,1,0,0,11,1,2,3,12,46,0.431070778,1,0
1111_2019,1,1,0,1,0,1,1,1,0,10914,37,0,0,0,21,0,6,5,10,40,0.15403415,1,0
11121_2019,0,0,0,1,0,0,1,1,0,376,0,0,0,0,1,0,0,3,7,0,0.056362566,1,0
11124_2019,0,0,0,1,0,0,1,1,0,3523,0,0,0,0,2,0,0,0,3,43,0.052313457,1,0
11125_2019,0,0,1,1,0,0,1,1,0,4944,102,0,0,0,16,0,1,3,15,11,0.053751531,1,0
11126_2019,1,0,0,1,0,0,1,1,0,1987,0,0,0,0,9,0,0,5,22,0,0.051960838,1,0
11127_2019,1,0,0,1,0,0,1,1,0,3266,5,0,0,0,19,0,1,4,17,73,0.300140281,1,0
11136_2019,0,0,1,1,0,0,1,1,0,17361,6,0,0,0,64,0,1,13,25,43,0.619078892,1,0
1113_2019,0,1,0,1,0,0,1,1,0,12326,10,0,0,0,15,0,1,3,4,4,0.051960838,1,1
11142_2019,1,0,1,1,0,0,1,1,0,5482,483,0,0,0,16,0,1,10,37,64,0.055103962,1,0
11143_2019,0,0,0,1,0,0,1,1,0,1407,2,0,0,0,4,0,0,7,12,18,0.057078309,1,0
11147_2019,0,0,1,1,0,0,1,1,0,3148,6,0,0,0,13,0,4,4,17,46,1,1,0
11148_2019,0,0,0,1,0,0,1,1,0,11434,2,0,0,0,12,0,1,3,11,19,0.433413263,1,0
11152_2019,0,0,0,1,0,0,1,1,0,4908,2,0,0,0,11,0,0,1,1,0,0.054261381,1,0
11163_2019,1,1,0,1,0,0,1,1,0,8114,9,0,0,0,7,0,3,3,19,20,0.059611674,1,0
11165_2019,0,1,0,1,0,0,1,1,0,9213,8,0,0,0,14,0,3,5,12,9,0.728557563,1,0
11170_2019,1,0,1,1,0,0,1,1,0,7748,7,0,0,0,12,0,2,7,26,166,0.051960838,1,0
11175_2019,1,1,1,1,0,0,1,1,0,3283,29,0,0,0,15,0,12,1,11,24,0.052378321,1,0
11178_2019,0,0,0,1,0,0,1,1,1,13980,21,0,0,1,16,1,4,4,6,52,0.051960838,1,0
1117_2019,0,0,1,1,0,1,1,1,0,3459,2,0,0,0,22,0,1,3,19,13,0.056429658,1,0
11184_2019,0,0,0,1,0,0,1,1,0,5977,0,0,0,0,10,0,0,7,20,31,0.055772642,1,0
11187_2019,0,0,0,1,0,0,1,1,0,865,0,0,0,0,2,0,0,0,1,16,1,1,0
11194_2019,0,0,0,1,0,0,1,1,0,4861,7,0,0,0,3,0,1,1,3,15,0.164476845,1,0
11196_2019,1,0,1,1,0,0,1,1,0,12363,2,0,0,0,10,0,1,1,2,0,0.060052147,1,0
11197_2019,0,0,0,1,0,0,1,1,0,1082,0,0,0,0,2,0,0,2,2,13,1,1,0
11199_2019,0,0,0,1,1,0,1,1,0,11615,98,0,0,0,6,0,3,4,10,20,0.431070778,1,0
1119_2019,1,0,1,1,0,0,1,1,0,4229,36,0,0,0,5,0,13,5,12,70,0.051960838,1,0
111_2019,0,0,0,1,0,0,1,1,1,2420,2,1,0,0,5,1,0,1,7,9,0.300140281,1,0
11204_2019,0,1,0,1,0,0,1,1,0,10565,2,0,0,0,4,0,1,5,11,13,0.058804232,1,0
11205_2019,1,0,1,1,0,0,1,1,0,6165,7,0,0,0,16,0,2,5,19,30,0.075888816,1,0
11208_2019,0,0,0,1,1,0,1,1,0,10250,9,0,0,0,7,0,5,3,12,50,0.052719661,1,0
1120_2019,0,0,0,1,0,0,1,1,0,2348,2,0,0,0,4,0,1,1,11,8,0.054946755,1,0
11211_2019,0,1,0,1,0,0,1,1,0,6928,2,0,0,0,9,0,1,2,5,23,0.051960838,1,0
11216_2019,0,1,0,1,0,0,1,1,0,2252,6,0,0,0,5,0,1,2,9,57,0.055352309,1,0
11217_2019,0,0,1,1,0,0,1,1,0,8210,4,0,0,0,11,0,0,1,11,4,0.051960838,1,0
11220_2019,1,0,1,1,0,0,1,1,0,6006,0,0,0,0,11,0,0,4,31,33,0.052676045,1,0
11221_2019,1,1,0,1,0,0,1,1,0,1960,0,0,0,0,4,0,0,3,3,17,0.052750412,1,0
11223_2019,0,0,0,1,0,0,1,1,0,5054,0,0,0,0,10,0,0,5,11,2,0.060002057,1,0
11227_2019,0,0,0,1,0,0,1,1,0,1240,0,0,0,0,6,0,0,5,16,9,1,1,0
11229_2019,1,0,1,1,0,0,1,1,1,7446,16,1,0,0,14,1,4,10,19,47,0.084513476,1,0
11231_2019,0,0,0,1,0,0,1,1,0,3309,2,0,0,0,3,0,1,12,49,20,0.051960838,1,0
11232_2019,0,1,0,1,0,0,1,1,0,2686,4,0,0,0,8,0,1,2,10,48,0.300140281,1,1
11234_2019,1,0,0,1,0,0,1,1,1,6417,295,0,2,0,23,2,4,3,5,27,0.057637569,1,0
11241_2019,0,0,0,1,0,0,1,1,0,1180,0,0,0,0,3,0,0,0,1,0,0.051960838,1,1
11242_2019,1,1,1,1,0,0,1,1,1,4365,24,1,0,0,13,1,7,4,34,37,0.509184306,1,0
11245_2019,0,0,1,1,0,1,1,1,0,4639,10,0,0,0,36,0,3,10,44,40,0.300140281,1,0
11249_2019,1,0,0,1,0,0,1,1,0,5412,6,0,0,0,9,0,6,1,5,14,0.053678032,1,0
1124_2019,1,0,1,1,0,0,1,1,0,11134,2,0,0,0,5,0,1,3,7,23,0.051960838,1,0
11254_2019,0,0,0,1,0,0,1,1,0,8818,17,0,0,0,13,0,5,5,20,33,0.059956572,1,0
11256_2019,0,1,1,1,0,0,1,1,0,3558,2,0,0,0,6,0,0,2,4,14,0.060052147,1,0
1125_2019,1,0,1,1,1,0,1,1,0,6600,16,0,0,0,13,0,4,2,15,35,0.054777489,1,0
11260_2019,0,0,1,1,0,0,1,1,0,6629,7,0,0,0,14,0,2,2,15,64,0.431070778,1,0
11262_2019,1,0,1,1,0,0,1,1,0,7322,2,0,0,0,13,0,2,3,5,48,0.058826947,1,0
11271_2019,1,1,0,1,0,0,1,1,0,3656,7,0,0,0,2,0,3,2,2,38,0.053292079,1,0
11272_2019,0,0,0,1,0,0,1,1,0,3109,3,0,0,0,4,0,1,1,1,0,0.094268633,1,0
11276_2019,1,1,0,1,0,0,1,1,0,10644,0,0,0,0,11,0,0,1,3,26,0.054140526,1,0
11281_2019,0,0,1,1,0,0,1,1,0,4774,13,0,0,0,15,0,6,1,13,44,0.059446994,1,0
11289_2019,0,0,0,1,0,0,1,1,0,3525,0,0,0,0,5,0,0,1,5,3,0.093613645,1,0
1128_2019,0,0,0,1,0,0,1,1,0,852,0,0,0,0,2,0,0,1,6,40,0.053535804,1,1
112_2019,1,0,0,1,0,0,1,1,0,990,0,0,0,0,5,0,0,4,8,0,0.054892926,3,0
11306_2019,1,0,1,1,0,0,1,1,0,2289,6,0,0,0,7,0,1,8,33,29,0.060124214,1,0
11307_2019,1,0,1,1,0,0,1,1,0,3448,13,0,0,0,15,0,5,8,35,58,0.215065328,1,0
1130_2019,1,0,0,1,0,0,1,1,0,5535,0,0,0,0,7,0,0,2,3,14,0.06239689,1,0
11315_2019,1,1,0,1,0,0,1,1,0,7439,9,0,0,0,12,0,1,5,10,57,0.062873657,1,0
11316_2019,0,0,0,1,0,0,1,1,0,3845,2,0,0,0,7,0,1,1,7,25,0.060642233,1,0
11317_2019,0,0,0,1,0,0,1,1,0,4264,2,0,0,0,7,0,1,3,5,23,0.093613645,1,0
11319_2019,1,0,1,1,0,0,1,1,0,6322,13,0,0,0,15,0,4,2,12,22,0.062630969,1,0
11322_2019,0,0,1,1,0,0,1,1,1,8310,9,0,0,0,17,1,0,10,14,11,0.062242126,1,0
11324_2019,0,0,0,1,0,0,1,1,1,8922,7,0,0,0,17,1,2,1,8,49,0.058949783,1,0
11328_2019,1,0,0,1,0,0,1,1,0,2504,8,0,0,0,9,0,3,4,8,33,0.052989445,1,0
1132_2019,0,0,0,1,0,0,1,1,0,2520,4,0,0,0,8,0,1,1,2,25,0.066227556,1,0
11332_2019,0,0,0,1,0,0,1,1,0,7628,7,0,0,0,4,0,3,5,12,11,0.063966957,1,0
11334_2019,1,1,1,1,0,0,1,1,0,7839,7,0,0,0,17,0,2,1,20,28,0.060128542,1,0
11335_2019,1,0,0,1,1,1,1,1,1,10359,6,0,0,0,13,1,0,2,3,25,0.055092749,1,0
11338_2019,1,0,0,1,0,0,1,1,0,6888,2,0,0,0,9,0,2,1,8,10,0.431070778,1,0
1133_2019,0,0,1,1,0,0,1,1,0,3534,0,0,0,0,5,0,1,2,4,16,0.056511159,1,0
11340_2019,0,0,0,1,0,0,1,1,0,6410,0,0,0,0,6,0,0,2,6,5,0.053075309,1,0
11345_2019,1,0,1,1,0,0,1,1,0,6531,13,0,0,0,10,0,5,3,13,23,0.057068195,1,0
11346_2019,0,0,1,1,0,0,1,1,0,2358,4,0,0,0,6,0,2,2,4,64,0.059029268,1,0
11349_2019,0,0,1,1,0,0,1,1,0,4096,2,0,0,0,8,0,0,6,10,5,0.075918178,1,0
